"gene_names","nested_bh_pval"
"GTPBP8",0.998630010938732
"FCRL3",0.930628584064013
"ITPRIP",0.998630010938732
"TSPAN15",0.986113714490365
"SFT2D1",0.998630010938732
"FLCN",0.986113714490365
"CCDC23",0.961967850729759
"NEIL3",0.922061122800404
"TEPP",0.690904239954609
"GPR3",0.895298368147735
"FAM53A",0.998630010938732
"POR",0.974239259124278
"LRRC58",0.975341463938791
"COG1",0.988580585215189
"FGF11",0.937978337959503
"ADAL",0.998630010938732
"TMEM92",0.998171084764042
"FAM109A",0.996666104771375
"ACTA2",0.935494369537394
"DEFB4A",0.976685216036718
"ANKLE1",0.998171084764042
"UBAP1L",0.988779995028454
"CDHR5",0.996666104771375
"TFB1M",0.991117273258127
"CFL1",0.998171084764042
"P2RX4",0.983056150846217
"PTGER2",0.000858371209608522
"COL9A2",0.997355538771346
"TCTN2",0.975341463938791
"TAF1A",0.937978337959503
"KLF11",0.927938337713184
"RWDD2B",0.974239259124278
"ZCCHC2",0.776786241550389
"NEIL1",0.834484046857565
"CHMP7",0.996666104771375
"PIP5K1C",0.908595825359194
"ZSCAN23",0.825483045866284
"ZNF253",0.947947448218504
"RFFL",0.996666104771375
"F2RL3",0.158201434316799
"ALDH9A1",0.930628584064013
"ZNF567",0.870953379207202
"RPL37A",0.988580585215189
"SYCE3",0.895810907479442
"C8orf55",0.977715433966308
"AKIP1",0.816270168851751
"PARS2",0.998630010938732
"CDK2AP1",0.47763172640682
"MDH1B",0.930628584064013
"CNKSR1",0.997355538771346
"RPLP0",0.996666104771375
"LGALS4",0.676481281679732
"HSD17B1",0.970465037831873
"ARL5B",0.988580585215189
"CGGBP1",0.967200004860636
"FXYD2",0.975341463938791
"AP4S1",0.690904239954609
"MCM3AP",0.940078212503013
"SLC39A1",0.970465037831873
"CCDC18",0.998630010938732
"ULBP2",0.950696117055721
"NPM1",0.997355538771346
"GALNTL2",0.997222680969096
"ZNF695",0.882124802016438
"LGALS9B",0.947947448218504
"LRRC45",0.994493823167483
"C17orf79",0.974239259124278
"CAPN5",0.792809119373268
"CD4",0.998171084764042
"SDCCAG3",0.769408663322231
"SIAH1",0.555128766261333
"C8orf40",0.997355538771346
"CTSO",0.950122151806762
"CHST5",0.911891523419408
"ETV3L",0.621888776549275
"ZFP28",0.997355538771346
"CRYZ",0.994008210169622
"SRD5A3",0.986113714490365
"AC008073.6",0.00168070481944051
"RPS6KL1",0.998630010938732
"LTBR",0.734103809557657
"C11orf21",0.998630010938732
"POLRMT",0.968667117426288
"PHF19",0.930628584064013
"TULP2",0.739177687504981
"SLC30A5",0.998630010938732
"CTTNBP2NL",0.930628584064013
"TGFB3",0.982311440102974
"ERV3-1",0.909978017328195
"C9orf46",0.964767428094195
"IL12RB1",0.960650377405756
"TSPAN32",0.998630010938732
"ICAM4",0.998630010938732
"IL1RN",0.975341463938791
"ZNF641",0.908595825359194
"SLC36A4",0.997222680969096
"ZADH2",0.996666104771375
"SLC18B1",0.996893933523668
"CCDC61",0.998630010938732
"C16orf59",0.842967115237224
"GIMAP1",0.734103809557657
"BIK",0.968667117426288
"SOAT1",0.962500787298501
"RAD51C",0.997222680969096
"STX1A",0.997222680969096
"GSTT2B",0.974239259124278
"SPTY2D1",0.964879777073342
"EPM2AIP1",0.947947448218504
"XPC",0.911247030978663
"ZNF215",0.884981310296388
"SLFNL1",0.678570702644633
"UROS",0.997222680969096
"ADAD2",0.801615488746959
"FOXD4L5",0.689205550404688
"C16orf55",0.734103809557657
"ORMDL3",0.929471703182948
"KIAA1033",0.998630010938732
"PDE6B",0.807781390461748
"DHCR7",0.872968576142024
"C4orf27",0.603279867439034
"PEA15",0.825483045866284
"TMEM106A",0.988580585215189
"KATNAL1",0.999510945290075
"SWI5",0.734103809557657
"KLHL35",0.00577100719293783
"CGREF1",0.913547105827353
"CORT",0.769408663322231
"ZNF175",0.961967850729759
"MEI1",0.821550955284441
"C6orf52",0.884759623943226
"LAPTM4B",0.958177931362962
"ARPC1B",0.996666104771375
"YIPF5",0.987792405985782
"SERHL2",0.975341463938791
"LMF2",0.996666104771375
"RPS21",0.997355538771346
"MRPL43",0.997355538771346
"HCAR3",0.975341463938791
"PSME1",0.996666104771375
"GSTM3",0.557739679496044
"TRMT1",0.769408663322231
"UFD1L",0.872968576142024
"MRPL51",0.997222680969096
"NUDT7",0.988779995028454
"DDX51",0.997222680969096
"SIGIRR",0.996449481637387
"ZNF585B",0.990412192021873
"MEX3C",0.940078212503013
"CNN2",0.769408663322231
"ZNF500",0.996666104771375
"MDH1",0.998630010938732
"ILDR2",0.996666104771375
"ANXA3",0.929747557760297
"PNPT1",0.849429090556793
"SLC2A10",0.829415162381274
"PRR22",0.872968576142024
"PAPD5",0.998630010938732
"CDC20",0.977496922195794
"TMEM33",0.69485442037036
"C10orf32",0.998630010938732
"MRPS36",0.977496922195794
"ZNF793",0.998630010938732
"CD164",0.952279164119469
"CSAD",0.930628584064013
"UGT2B17",0.747933090895968
"EAF2",0.825483045866284
"P2RY11",0.998630010938732
"SAMD13",0.988600160842633
"TNFRSF12A",0.999618663992906
"TOMM34",0.982695540118555
"THNSL2",0.927938337713184
"ABHD12",0.987792405985782
"FA2H",0.927938337713184
"TEAD3",0.997222680969096
"MTMR4",0.979029877703773
"AFTPH",0.988779995028454
"TUBB2A",0.979029877703773
"SERPINE1",0.997222680969096
"FSTL3",0.908595825359194
"SLC29A3",0.890947572825246
"HSPB7",0.961967850729759
"LGALS8",0.968667117426288
"DDX43",0.960383816358945
"VILL",0.988580585215189
"PWP1",0.940078212503013
"C11orf63",0.998630010938732
"LRRC61",0.930628584064013
"CDC16",0.786648724628771
"MPZL1",0.997355538771346
"PLEKHN1",0.964503021383278
"C2orf69",0.998630010938732
"KDELC2",0.786648724628771
"RPS14",0.988779995028454
"PRR4",0.938484887399602
"PNO1",0.974239259124278
"HLA-F",0.719071765157617
"IL17RC",0.937980612292229
"C11orf9",0.925218546068163
"CLDN20",0.996666104771375
"RAPGEFL1",0.786648724628771
"NTPCR",0.974239259124278
"NDUFS5",0.514006572688459
"RNASET2",0.997355538771346
"CD68",0.998630010938732
"MS4A6A",0.996666104771375
"ZNF155",0.998630010938732
"TAF1C",0.998630010938732
"QRSL1",0.968667117426288
"B4GALT7",0.893389704056263
"FDXR",0.998630010938732
"TMEM150B",0.958599268658456
"PRRG2",0.872968576142024
"S100A11",0.996666104771375
"MYADML2",0.996893933523668
"ZNF354A",0.998171084764042
"CD151",0.536493741787808
"C15orf42",0.988779995028454
"METTL16",0.720210127053752
"NAA35",0.937980612292229
"SLC24A6",0.769408663322231
"ZNF738",0.930628584064013
"PARP15",0.988779995028454
"TRAF1",0.965838917861347
"MLF1IP",0.518285347767444
"CBR1",0.890947572825246
"TBC1D22B",0.997222680969096
"CENPV",0.936822817294185
"CPT1C",0.998630010938732
"C16orf86",0.786648724628771
"SLC25A15",0.930628584064013
"PDLIM3",0.997222680969096
"MS4A8B",0.803108344041899
"GLRX",0.734103809557657
"ECH1",0.786648724628771
"RFC5",0.984033954370873
"AC073043.2",0.960650377405756
"FAM96A",0.809721156824759
"FRG2",0.990966796269785
"KCTD15",0.912556871457655
"FUCA1",0.957946727311363
"GIPR",0.991296431113714
"ACOT4",0.692030155978232
"HIGD2A",0.908595825359194
"RILPL2",0.996666104771375
"PEX5",0.998630010938732
"NQO2",0.998630010938732
"STOX1",0.815939938489339
"C18orf54",0.974239259124278
"FLVCR1",0.435357693392002
"MRI1",0.888513476821353
"EIF2AK1",0.690904239954609
"HPS3",0.822611677140612
"CIDEC",0.999712891822557
"CCDC47",0.998630010938732
"CFD",0.974239259124278
"HYI",0.997222680969096
"FAM220A",0.991691308741008
"HLA-DQB1",0.690904239954609
"ITGB4",0.997355538771346
"SPRYD4",0.00352011497427803
"TLR6",0.803128064574854
"PACRGL",0.618065036107451
"CCDC126",0.984033954370873
"TMC4",0.996666104771375
"ARRDC1",0.998630010938732
"SPSB1",0.996893933523668
"NR1D2",0.999712891822557
"NCCRP1",0.960425412636327
"SLC2A8",0.947207217505372
"CASP7",0.221702798116769
"PARVG",0.690904239954609
"ZNF879",0.719071765157617
"RPL14",0.937978337959503
"MGST3",0.997222680969096
"ERO1LB",0.998630010938732
"C2orf63",0.934741824830647
"TEX264",0.976871054975437
"NIPAL2",0.803128064574854
"TXNDC11",0.900785982644812
"SLC22A5",0.979029877703773
"CCDC15",0.822611677140612
"NUDT12",0.970465037831873
"SLC26A1",0.947947448218504
"GFPT1",0.902110996855557
"YEATS4",0.996666104771375
"ATP6V0B",0.948209550530337
"ENDOD1",0.998630010938732
"YRDC",0.858515743690687
"FARSB",0.646221963114351
"SNRNP25",0.942786213456359
"DDX39B",0.996666104771375
"HEPHL1",0.998630010938732
"POP5",0.975341463938791
"SLC9A3",0.816270168851751
"FKBP1A",0.988580585215189
"ZBED5",0.998630010938732
"ADRB1",0.998360071364413
"TRIT1",0.997355538771346
"TRIM61",0.9093471800669
"GINS2",0.996666104771375
"CTSW",0.998630010938732
"POLR3G",0.957309843218865
"ME2",0.988779995028454
"RPS26",0.961065942488207
"GTF3A",0.843488119462954
"NFATC4",0.809721156824759
"HS3ST3A1",0.872968576142024
"UBXN6",0.985887758480681
"RHEB",0.786648724628771
"IL19",0.99263378740067
"KLHDC8B",0.890947572825246
"GNL2",0.734103809557657
"ACAD8",0.920600912185323
"GIMAP4",0.00138097303017982
"JUP",0.998630010938732
"TLE6",0.998630010938732
"IFI27L1",0.997222680969096
"CCDC155",0.975341463938791
"VLDLR",0.620452281430305
"CEP55",0.998630010938732
"WDR18",0.690904239954609
"HLA-DQB2",0.996666104771375
"ETHE1",0.825483045866284
"RAB15",0.364318206474959
"HLA-DPA1",0.996666104771375
"IFIT5",0.975341463938791
"CCDC110",0.952279164119469
"CDC37",0.690684314144073
"MX1",0.934801828092029
"KIAA0195",0.93377540193332
"KDM4D",0.884981310296388
"RPS20",0.946587531976356
"C17orf101",0.998630010938732
"DISP2",0.930628584064013
"SMPD3",0.337196061624184
"OAS1",0.998630010938732
"MNDA",0.998630010938732
"TRABD",0.734103809557657
"SLC25A41",0.871913318199013
"YES1",0.998630010938732
"RUSC2",0.0101054059095445
"THBS4",0.998630010938732
"SERPINB10",0.996666104771375
"PANX1",0.620452281430305
"SPC25",0.998630010938732
"C6orf108",0.78272291780849
"EMR2",0.90230437259894
"ZNF682",0.997355538771346
"OVGP1",0.930628584064013
"VPS29",0.740536580483618
"OBFC1",0.996666104771375
"ALDH8A1",0.79249178065173
"PMS2",0.936680557633331
"BAK1",0.946506917627874
"BIN1",0.937980612292229
"OR4C6",0.79249178065173
"CCDC66",0.988779995028454
"WRNIP1",0.998171084764042
"ICA1L",0.996666104771375
"TPBG",0.734103809557657
"PDCD2L",0.925218546068163
"C21orf56",0.996666104771375
"METTL12",0.976871054975437
"ZNF891",0.937675154253388
"GCDH",0.950122151806762
"GRTP1",0.997222680969096
"C9orf116",0.816338840020805
"CHST3",0.947949620239534
"TMEM115",0.987792405985782
"TMTC4",0.889278546884398
"RNF144B",0.961967850729759
"CCDC134",0.947947448218504
"CLPP",0.974239259124278
"CENPQ",0.881327725030845
"NCK1",0.996666104771375
"TBX6",0.930628584064013
"UCHL3",0.997222680969096
"CD244",0.996666104771375
"ADAMTS7",0.47763172640682
"STBD1",0.998171084764042
"ORMDL1",0.947947448218504
"TAGLN",0.998630010938732
"SDC4",0.975341463938791
"BEGAIN",0.874338363604263
"SNX2",0.947947448218504
"TMBIM1",0.689205550404688
"NUDT14",0.988779995028454
"APOL4",0.997355538771346
"ABHD8",0.966396608462436
"CYTH2",0.992614489643863
"SFRP1",0.780070851425023
"RPS5",0.940078212503013
"ZNF493",0.847701303792842
"SLC27A5",0.988779995028454
"SF3B1",0.941491889155911
"C4orf21",0.889278546884398
"MYL2",0.997222680969096
"PTH1R",0.937980612292229
"ALG8",0.858515743690687
"EIF3CL",0.99263378740067
"MYCBPAP",0.965105844822703
"RGS16",0.92999069943661
"IMMT",0.554409185844562
"IFT46",0.968280898947879
"SLC25A34",0.998630010938732
"POLA2",0.996666104771375
"CTC1",0.809721156824759
"CYB5R3",0.996666104771375
"RPS9",0.90230437259894
"ZNF584",0.769408663322231
"KIF2C",0.71791089741065
"PARP2",0.996666104771375
"ENDOG",0.975341463938791
"C3orf19",0.997222680969096
"KCNK6",0.747933090895968
"FCRL2",0.950622795369359
"AP3M2",0.988779995028454
"HRAS",0.977496922195794
"DNTTIP2",0.970465037831873
"ZNF221",0.997222680969096
"TTC13",0.670725152347503
"WDR89",0.41543987471299
"TMEM143",0.769408663322231
"ERAP2",0.935057376053876
"ZNF700",0.825483045866284
"SH3GLB2",0.868444538811283
"MDGA1",0.646331554006644
"RASSF6",0.974239259124278
"PRPSAP2",0.961967850729759
"BBS12",0.948583292922439
"SRR",0.998630010938732
"ZNF429",0.935810442148393
"MRPS9",0.940010878923948
"GIMAP2",0.996666104771375
"PPP1CC",0.997355538771346
"ISCA1",0.904353913181093
"RNF135",0.997222680969096
"POLR2J2",0.997222680969096
"EMR3",0.996666104771375
"MT1E",0.947947448218504
"PTGR2",0.991691308741008
"BAG1",0.930628584064013
"NUP85",0.908595825359194
"TNFRSF13C",0.555128766261333
"DPYSL4",0.996666104771375
"ABCD3",0.970465037831873
"AS3MT",0.758433534263124
"ROBO3",0.690904239954609
"SPRYD3",0.858515743690687
"B4GALNT3",0.958880264932445
"ATP5H",0.986461548216943
"IQCD",0.878106269953647
"SLC37A2",0.998630010938732
"CASP3",0.998630010938732
"POLR2I",0.988779995028454
"RNF14",0.935057376053876
"GAA",0.934801828092029
"TSG101",0.94719070520992
"GPATCH1",0.965838917861347
"C2orf44",0.555128766261333
"CCDC53",0.944912788597642
"RBM34",0.960425412636327
"NDUFAF1",0.862893951467113
"MRPS10",0.999712891822557
"D2HGDH",0.998630010938732
"MFGE8",0.997222680969096
"UBE4A",0.942786213456359
"ALG2",0.996666104771375
"ZNF483",0.997222680969096
"TBCEL",0.948209550530337
"TCF19",0.807781390461748
"IRAK2",0.670725152347503
"SERPINF2",0.825483045866284
"APOD",0.996666104771375
"C17orf81",0.561980172734406
"LRRC34",0.964503021383278
"NDUFC1",0.690904239954609
"C20orf27",0.996666104771375
"EIF2B2",0.997355538771346
"WASF1",0.877161529688853
"LLGL1",0.946587531976356
"CCDC19",1.43002594109887e-22
"ZNF77",0.974239259124278
"ZNF772",0.975341463938791
"NARF",0.912879641646662
"HKDC1",0.988580585215189
"NUF2",0.977496922195794
"CLEC18A",0.514673424515639
"DHDH",0.937859822763767
"INTS8",0.991691308741008
"NUB1",0.896283927964508
"GHRL",0.996666104771375
"PGPEP1",0.893389704056263
"MRPL41",0.981771131953786
"AMDHD1",0.997355538771346
"MAMSTR",0.974239259124278
"ECSIT",0.996666104771375
"SLC35D2",0.996666104771375
"TMEM116",0.998630010938732
"FAM26F",0.790024688251734
"DHX32",0.998630010938732
"TTC24",0.998630010938732
"DIS3L",0.946620945092275
"HDDC2",0.962173460024247
"BATF3",0.893389704056263
"LRRC19",0.996666104771375
"BLOC1S2",0.897000104287582
"NDUFA12",0.517748470536831
"CHCHD10",0.978525156830154
"FDX1",0.877161529688853
"UFSP1",0.952279164119469
"LRRC37A",0.922061122800404
"WDYHV1",0.988580585215189
"PSIP1",0.998630010938732
"TADA1",0.888689459512511
"ELF3",0.828735062542761
"KIAA1586",0.996666104771375
"DNAJB12",0.990966796269785
"CPSF1",0.893389704056263
"GNMT",0.997222680969096
"ADC",0.997222680969096
"ADRB2",0.842540224392428
"NNT",0.940078212503013
"FOXO6",0.996666104771375
"LRRC36",0.998630010938732
"CD48",0.996666104771375
"PLEKHA1",0.975341463938791
"DCTN5",0.998630010938732
"MRPL15",0.996666104771375
"DHFRL1",0.930628584064013
"HS6ST1",0.947947448218504
"TIGD6",0.7338048211334
"ZFP82",0.816270168851751
"MAP1A",0.690904239954609
"IRF1",0.536493741787808
"SFT2D3",0.946506917627874
"EXOSC8",0.965838917861347
"ALDH6A1",0.985887758480681
"SMARCB1",0.987792405985782
"PSEN2",0.787181377902569
"GPNMB",0.947947448218504
"ZNF395",0.974239259124278
"C11orf46",0.996893933523668
"ARL8B",0.874338363604263
"ZCCHC14",0.930628584064013
"SLC46A1",0.997222680969096
"ZNF18",0.978403832693386
"XRCC6BP1",0.0242499714979044
"PLXNA1",0.975341463938791
"CTSH",0.965838917861347
"MFSD12",0.971459875242616
"C7orf59",0.974239259124278
"DEXI",0.73272432879282
"PSTPIP1",0.942786213456359
"AMIGO1",0.934741824830647
"ZNF83",0.986461548216943
"TTC32",0.965105844822703
"UMODL1",0.940078212503013
"SPNS1",0.974239259124278
"ADO",0.998630010938732
"PPIL3",0.979390418095827
"NAAA",0.988580585215189
"CD81",0.984252081127526
"GAL3ST2",0.997222680969096
"EIF3C",0.948156701252713
"SLC22A13",0.660776305634696
"ACSS1",0.927938337713184
"BSPRY",0.305060635100765
"CORO6",0.825483045866284
"ZNF492",0.955388388692302
"KBTBD11",0.998630010938732
"SIGLEC15",0.998630010938732
"GALT",0.690904239954609
"C1orf115",0.930628584064013
"HCAR2",0.947947448218504
"POGLUT1",0.862893951467113
"GYLTL1B",0.940010878923948
"ECI2",0.998630010938732
"UBE2Z",0.884981310296388
"RPS11",0.998630010938732
"GSPT1",0.997222680969096
"ADI1",0.975341463938791
"SMC1B",0.998630010938732
"ATF5",0.960425412636327
"HSDL2",0.822611677140612
"ZNF330",0.995730758899907
"MRPL54",0.935057376053876
"GGA2",0.955388388692302
"PAX8",0.998630010938732
"BUD13",0.999712891822557
"KPTN",0.927938337713184
"ZNF132",0.852623718110799
"LRRC46",0.925218546068163
"ZNF501",0.997222680969096
"DSCC1",0.997355538771346
"CTSK",0.937978337959503
"ZNF404",0.842967115237224
"NAGA",0.991117273258127
"SERINC4",0.872968576142024
"SLC14A1",0.734103809557657
"LPCAT1",0.450177326910875
"STX3",0.948209550530337
"ZNF331",0.661518414585166
"C2orf47",0.908595825359194
"VANGL2",0.952269909283427
"MAP3K10",0.720796562069072
"ZNF239",0.927938337713184
"ZNF329",0.884981310296388
"EFHB",0.997222680969096
"CLIP3",0.960425412636327
"KIAA0913",0.863952230993243
"CNPY4",0.998630010938732
"FGD2",0.930628584064013
"PPP1R18",0.842967115237224
"KIAA1147",0.941491889155911
"KIAA0664",0.996893933523668
"FZD9",0.265884075723471
"SLC25A16",0.998630010938732
"PHF1",0.961967850729759
"RPL36AL",0.998630010938732
"SRGN",0.979029877703773
"ZNF320",0.927965203413244
"CCHCR1",0.975341463938791
"ZNF284",0.893389704056263
"FAM167B",0.950122151806762
"PRDX3",0.998171084764042
"VIPR1",0.940078212503013
"CNDP2",0.998630010938732
"IL12A",0.988779995028454
"OTUD6B",0.996666104771375
"RTKN2",0.690904239954609
"PHF23",0.997730061850538
"FTSJ3",0.284461867032813
"COMP",0.603279867439034
"ARV1",0.996666104771375
"FAM115A",0.998630010938732
"LSP1",0.974239259124278
"DBNDD1",0.937980612292229
"PRKCSH",0.998630010938732
"LIG3",0.554409185844562
"C3orf15",0.879877914954502
"CDC26",0.930628584064013
"GSTM4",0.989829357829757
"C6orf162",0.998630010938732
"QSOX2",0.981194830191159
"METTL21A",0.941217479835637
"SOAT2",0.974239259124278
"CITED4",0.825483045866284
"GDF9",0.843488119462954
"TAS2R5",0.863952230993243
"ZNF205",0.961967850729759
"FZD6",0.947947448218504
"TMEM14C",0.908595825359194
"AGA",0.917895260321228
"GAL3ST1",0.877161529688853
"MFSD7",0.997355538771346
"RPS3",0.893389704056263
"C16orf88",0.271457655559836
"ATP5SL",0.6786526922917
"VAPB",0.874338363604263
"PLEKHO2",0.882124802016438
"TAMM41",0.493768744084524
"PTPN18",0.884981310296388
"ZNF506",0.970465037831873
"AP4B1",0.874338363604263
"PLA2G16",0.996666104771375
"CDKN3",0.968667117426288
"CPA4",0.996666104771375
"CCDC85B",0.979029877703773
"RRP1B",0.689205550404688
"ZBTB9",0.937978337959503
"MTERFD3",0.996893933523668
"ZNF846",0.874338363604263
"OPN1SW",0.890947572825246
"COL1A2",0.508328357212365
"UGDH",0.994741227489758
"GINS3",0.982311440102974
"POLR3H",0.998630010938732
"MRPL14",0.988779995028454
"ANGPTL2",0.968667117426288
"SPATC1",0.947947448218504
"IER5",0.996666104771375
"RELL1",0.550355881976962
"SPDYA",0.996666104771375
"FUT10",0.930628584064013
"ACN9",0.739137931300689
"FRRS1",0.894040892829966
"FBLN5",0.973424363279079
"WBP2NL",0.121633722142495
"ST8SIA5",0.00338455012741756
"SRMS",0.986113714490365
"LEPREL2",0.976315257740276
"TRAM2",0.997355538771346
"BCL2L10",0.987792405985782
"RBFA",0.997730061850538
"MNF1",0.930628584064013
"SUMF2",0.996666104771375
"PQLC3",0.998630010938732
"STRC",0.69485442037036
"DNAJA4",0.947947448218504
"YWHAH",0.930628584064013
"C3orf39",0.968667117426288
"LNP1",0.0333397196885109
"CCNI",0.988779995028454
"P2RX1",0.998630010938732
"TAF1B",0.854899197843994
"CYB5A",0.996666104771375
"EFCAB4A",0.997222680969096
"DARS2",0.909978017328195
"ARL11",0.998630010938732
"PLCD3",0.734103809557657
"GPR63",0.997222680969096
"DHX58",0.46680366866766
"M6PR",0.996666104771375
"GPX7",0.945467983508857
"TMEM81",0.995584345565212
"PIF1",0.977800186683549
"DUSP6",0.807781390461748
"ASRGL1",0.69485442037036
"NLRC4",0.940078212503013
"CYP3A4",0.881476405028593
"SMPDL3B",0.940078212503013
"CCDC72",0.998630010938732
"CTH",0.991296431113714
"IFI27L2",0.998630010938732
"SNAP23",0.997355538771346
"RHBDL3",0.927997308091129
"HEATR3",0.942786213456359
"DNAJB1",0.996666104771375
"DNAJC15",0.983718777416085
"CD209",0.690904239954609
"NBPF3",0.493768744084524
"LAG3",0.0197306329977532
"TIGD1",0.998630010938732
"MMP24",0.977496922195794
"LRRC37A3",0.555128766261333
"POLR2D",0.928673564761043
"MYH3",0.977496922195794
"PPIP5K2",0.868444538811283
"OR5H6",0.974239259124278
